,time,carID,speed,loc,roadID,is_Service_Provider,task,cc,cp
4056,317,101,60.0,716.6666666666664,1,False,C,2,20
4057,317,103,100.0,861.1111111111117,2,True,A,2,20
4058,317,92,60.0,33.333333333334195,5,False,C,4,10
4059,317,94,60.0,916.666666666666,1,False,B,4,30
4060,317,104,100.0,805.555555555556,2,False,B,3,10
4061,317,102,60.0,466.6666666666677,5,False,C,1,20
4062,317,105,60.0,450.00000000000017,1,False,C,2,20
4063,317,98,60.0,200.00000000000085,5,False,A,4,10
4064,317,114,60.0,933.3333333333335,5,False,B,3,30
4065,318,101,60.0,733.333333333333,1,False,C,2,20
4066,318,103,100.0,888.8888888888895,2,True,A,2,20
4067,318,104,100.0,833.3333333333338,2,False,B,3,10
4068,318,106,60.0,616.6666666666675,5,False,A,3,10
4069,318,107,60.0,650.0000000000008,5,False,C,2,20
4070,318,111,100.0,222.2222222222222,2,True,B,3,20
4071,318,112,100.0,805.5555555555552,6,False,B,1,30
4072,318,102,60.0,450.000000000001,5,False,C,1,20
4073,318,105,60.0,466.66666666666686,1,False,C,2,20
4074,318,113,100.0,833.333333333333,6,False,B,3,30
4075,318,94,60.0,933.3333333333326,1,False,B,4,30
4076,318,109,180.0,450.0,8,False,C,1,20
4077,318,92,60.0,16.666666666667528,5,False,C,4,10
4078,318,114,60.0,916.6666666666669,5,False,B,3,30
4079,318,98,60.0,183.3333333333342,5,False,A,4,10
4080,318,110,140.0,649.9999999999998,7,False,B,1,20
4081,318,108,140.0,338.88888888888846,7,False,C,2,20
4082,319,101,60.0,749.9999999999997,1,False,C,2,20
4083,319,103,100.0,916.6666666666673,2,True,A,2,20
4084,319,109,180.0,400.0,8,False,C,1,20
4085,319,112,100.0,777.7777777777774,6,False,B,1,30
4086,319,111,100.0,249.99999999999997,2,True,B,3,20
4087,319,105,60.0,483.33333333333354,1,False,C,2,20
4088,319,115,180.0,1000.0,8,False,B,2,30
4089,319,113,100.0,805.5555555555552,6,False,B,3,30
4090,319,102,60.0,433.33333333333434,5,False,C,1,20
4091,319,107,60.0,633.3333333333342,5,False,C,2,20
4092,319,92,60.0,8.597567102697212e-13,5,False,C,4,10
4093,319,110,140.0,611.1111111111109,7,False,B,1,20
4094,319,94,60.0,949.9999999999992,1,False,B,4,30
4095,319,108,140.0,299.99999999999955,7,False,C,2,20
4096,319,106,60.0,600.0000000000009,5,False,A,3,10
4097,319,104,100.0,861.1111111111117,2,False,B,3,10
4098,319,98,60.0,166.66666666666754,5,False,A,4,10
4099,319,114,60.0,900.0000000000002,5,False,B,3,30
4100,320,101,60.0,766.6666666666663,1,False,C,2,20
4101,320,114,60.0,883.3333333333336,5,False,B,3,30
4102,320,111,100.0,277.77777777777777,2,True,B,3,20
4103,320,107,60.0,616.6666666666675,5,False,C,2,20
4104,320,115,180.0,950.0,8,False,B,2,30
4105,320,102,60.0,416.66666666666765,5,False,C,1,20
4106,320,110,140.0,572.222222222222,7,False,B,1,20
4107,320,108,140.0,261.11111111111063,7,False,C,2,20
4108,320,94,60.0,966.6666666666658,1,False,B,4,30
4109,320,98,60.0,150.00000000000088,5,False,A,4,10
4110,320,109,180.0,350.0,8,False,C,1,20
4111,320,106,60.0,583.3333333333343,5,False,A,3,10
4112,320,103,100.0,944.4444444444451,2,True,A,2,20
4113,320,104,100.0,888.8888888888895,2,False,B,3,10
4114,320,105,60.0,500.0000000000002,1,False,C,2,20
4115,320,112,100.0,749.9999999999995,6,False,B,1,30
4116,320,113,100.0,777.7777777777774,6,False,B,3,30
4117,321,105,60.0,516.6666666666669,1,False,C,2,20
4118,321,98,60.0,133.33333333333422,5,False,A,4,10
4119,321,94,60.0,983.3333333333325,1,False,B,4,30
4120,321,104,100.0,916.6666666666673,2,False,B,3,10
4121,321,102,60.0,400.00000000000097,5,False,C,1,20
4122,321,101,60.0,783.3333333333329,1,False,C,2,20
4123,321,109,180.0,300.0,8,False,C,1,20
4124,321,113,100.0,749.9999999999995,6,False,B,3,30
4125,321,103,100.0,972.222222222223,2,True,A,2,20
4126,321,110,140.0,533.333333333333,7,False,B,1,20
4127,321,106,60.0,566.6666666666677,5,False,A,3,10
4128,321,107,60.0,600.0000000000009,5,False,C,2,20
4129,321,108,140.0,222.22222222222175,7,False,C,2,20
4130,321,116,100.0,1000.0,6,False,B,4,30
4131,321,114,60.0,866.666666666667,5,False,B,3,30
4132,321,112,100.0,722.2222222222217,6,False,B,1,30
4133,321,111,100.0,305.55555555555554,2,True,B,3,20
4134,321,115,180.0,900.0,8,False,B,2,30
4135,322,102,60.0,383.3333333333343,5,False,C,1,20
4136,322,107,60.0,583.3333333333343,5,False,C,2,20
4137,322,104,100.0,944.4444444444451,2,False,B,3,10
4138,322,109,180.0,250.0,8,False,C,1,20
4139,322,111,100.0,333.3333333333333,2,True,B,3,20
4140,322,110,140.0,494.4444444444441,7,False,B,1,20
4141,322,98,60.0,116.66666666666755,5,False,A,4,10
4142,322,106,60.0,550.000000000001,5,False,A,3,10
4143,322,112,100.0,694.4444444444439,6,False,B,1,30
4144,322,105,60.0,533.3333333333335,1,False,C,2,20
4145,322,108,140.0,183.33333333333286,7,False,C,2,20
4146,322,115,180.0,850.0,8,False,B,2,30
4147,322,116,100.0,972.2222222222222,6,False,B,4,30
4148,322,94,60.0,999.9999999999991,1,False,B,4,30
4149,322,113,100.0,722.2222222222217,6,False,B,3,30
4150,322,114,60.0,850.0000000000003,5,False,B,3,30
4151,322,101,60.0,799.9999999999995,1,False,C,2,20
4152,323,109,180.0,200.0,8,False,C,1,20
4153,323,114,60.0,833.3333333333337,5,False,B,3,30
4154,323,115,180.0,800.0,8,False,B,2,30
4155,323,98,60.0,100.00000000000088,5,False,A,4,10
4156,323,111,100.0,361.1111111111111,2,True,B,3,20
4157,323,105,60.0,550.0000000000001,1,False,C,2,20
4158,323,108,140.0,144.44444444444397,7,False,C,2,20
4159,323,113,100.0,694.4444444444439,6,False,B,3,30
4160,323,104,100.0,972.222222222223,2,False,B,3,10
4161,323,110,140.0,455.5555555555552,7,False,B,1,20
4162,323,101,60.0,816.6666666666662,1,False,C,2,20
4163,323,106,60.0,533.3333333333344,5,False,A,3,10
4164,323,112,100.0,666.6666666666661,6,False,B,1,30
4165,323,107,60.0,566.6666666666677,5,False,C,2,20
4166,323,102,60.0,366.6666666666676,5,False,C,1,20
4167,323,116,100.0,944.4444444444443,6,False,B,4,30
4168,324,102,60.0,350.0000000000009,5,False,C,1,20
4169,324,107,60.0,550.000000000001,5,False,C,2,20
4170,324,98,60.0,83.33333333333421,5,False,A,4,10
4171,324,112,100.0,638.8888888888882,6,False,B,1,30
4172,324,109,180.0,150.0,8,False,C,1,20
4173,324,111,100.0,388.88888888888886,2,True,B,3,20
4174,324,101,60.0,833.3333333333328,1,False,C,2,20
4175,324,106,60.0,516.6666666666678,5,False,A,3,10
4176,324,105,60.0,566.6666666666667,1,False,C,2,20
4177,324,117,140.0,0.0,3,False,C,2,30
4178,324,108,140.0,105.55555555555509,7,False,C,2,20
4179,324,116,100.0,916.6666666666665,6,False,B,4,30
4180,324,114,60.0,816.6666666666671,5,False,B,3,30
4181,324,113,100.0,666.6666666666661,6,False,B,3,30
4182,324,115,180.0,750.0,8,False,B,2,30
4183,324,110,140.0,416.6666666666663,7,False,B,1,20
4184,325,111,100.0,416.66666666666663,2,True,B,3,20
4185,325,102,60.0,333.3333333333342,5,False,C,1,20
4186,325,112,100.0,611.1111111111104,6,False,B,1,30
4187,325,108,140.0,66.6666666666662,7,False,C,2,20
4188,325,113,100.0,638.8888888888882,6,False,B,3,30
4189,325,98,60.0,66.66666666666754,5,False,A,4,10
4190,325,115,180.0,700.0,8,False,B,2,30
4191,325,105,60.0,583.3333333333334,1,False,C,2,20
4192,325,118,100.0,0.0,2,True,B,1,10
4193,325,110,140.0,377.7777777777774,7,False,B,1,20
4194,325,116,100.0,888.8888888888887,6,False,B,4,30
4195,325,107,60.0,533.3333333333344,5,False,C,2,20
4196,325,114,60.0,800.0000000000005,5,False,B,3,30
4197,325,109,180.0,100.0,8,False,C,1,20
4198,325,101,60.0,849.9999999999994,1,False,C,2,20
4199,325,106,60.0,500.0000000000011,5,False,A,3,10
4200,325,117,140.0,38.888888888888886,3,False,C,2,30
4201,326,110,140.0,338.88888888888846,7,False,B,1,20
4202,326,115,180.0,650.0,8,False,B,2,30
4203,326,114,60.0,783.3333333333338,5,False,B,3,30
4204,326,113,100.0,611.1111111111104,6,False,B,3,30
4205,326,111,100.0,444.4444444444444,2,True,B,3,20
4206,326,105,60.0,600.0,1,False,C,2,20
4207,326,108,140.0,27.777777777777317,7,False,C,2,20
4208,326,116,100.0,861.1111111111109,6,False,B,4,30
4209,326,118,100.0,27.77777777777778,2,True,B,1,10
4210,326,117,140.0,77.77777777777777,3,False,C,2,30
4211,326,101,60.0,866.6666666666661,1,False,C,2,20
4212,326,109,180.0,50.0,8,False,C,1,20
4213,326,98,60.0,50.00000000000087,5,False,A,4,10
4214,326,112,100.0,583.3333333333326,6,False,B,1,30
4215,326,102,60.0,316.66666666666754,5,False,C,1,20
4216,326,106,60.0,483.3333333333344,5,False,A,3,10
4217,326,107,60.0,516.6666666666678,5,False,C,2,20
4218,327,110,140.0,299.99999999999955,7,False,B,1,20
4219,327,111,100.0,472.2222222222222,2,True,B,3,20
4220,327,118,100.0,55.55555555555556,2,True,B,1,10
4221,327,112,100.0,555.5555555555547,6,False,B,1,30
4222,327,115,180.0,600.0,8,False,B,2,30
4223,327,113,100.0,583.3333333333326,6,False,B,3,30
4224,327,109,180.0,0.0,8,False,C,1,20
4225,327,114,60.0,766.6666666666672,5,False,B,3,30
4226,327,116,100.0,833.333333333333,6,False,B,4,30
4227,327,117,140.0,116.66666666666666,3,False,C,2,30
4228,327,105,60.0,616.6666666666666,1,False,C,2,20
4229,327,107,60.0,500.0000000000011,5,False,C,2,20
4230,327,98,60.0,33.333333333334195,5,False,A,4,10
4231,327,106,60.0,466.6666666666677,5,False,A,3,10
4232,327,101,60.0,883.3333333333327,1,False,C,2,20
4233,327,102,60.0,300.00000000000085,5,False,C,1,20
4234,328,114,60.0,750.0000000000006,5,False,B,3,30
4235,328,116,100.0,805.5555555555552,6,False,B,4,30
4236,328,111,100.0,499.99999999999994,2,True,B,3,20
4237,328,110,140.0,261.11111111111063,7,False,B,1,20
4238,328,106,60.0,450.000000000001,5,False,A,3,10
4239,328,105,60.0,633.3333333333333,1,False,C,2,20
4240,328,101,60.0,899.9999999999993,1,False,C,2,20
4241,328,117,140.0,155.55555555555554,3,False,C,2,30
4242,328,107,60.0,483.3333333333344,5,False,C,2,20
4243,328,112,100.0,527.7777777777769,6,False,B,1,30
4244,328,113,100.0,555.5555555555547,6,False,B,3,30
4245,328,98,60.0,16.666666666667528,5,False,A,4,10
4246,328,118,100.0,83.33333333333334,2,True,B,1,10
4247,328,115,180.0,550.0,8,False,B,2,30
4248,328,102,60.0,283.33333333333417,5,False,C,1,20
4249,329,119,100.0,0.0,2,False,C,1,10
4250,329,102,60.0,266.6666666666675,5,False,C,1,20
4251,329,107,60.0,466.6666666666677,5,False,C,2,20
4252,329,116,100.0,777.7777777777774,6,False,B,4,30
4253,329,115,180.0,500.0,8,False,B,2,30
4254,329,105,60.0,649.9999999999999,1,False,C,2,20
4255,329,111,100.0,527.7777777777777,2,True,B,3,20
4256,329,110,140.0,222.22222222222175,7,False,B,1,20
4257,329,112,100.0,499.99999999999915,6,False,B,1,30
4258,329,118,100.0,111.11111111111111,2,True,B,1,10
4259,329,106,60.0,433.33333333333434,5,False,A,3,10
4260,329,98,60.0,8.597567102697212e-13,5,False,A,4,10
4261,329,101,60.0,916.666666666666,1,False,C,2,20
4262,329,113,100.0,527.7777777777769,6,False,B,3,30
4263,329,117,140.0,194.44444444444443,3,False,C,2,30
4264,329,114,60.0,733.3333333333339,5,False,B,3,30
4265,330,112,100.0,472.2222222222214,6,False,B,1,30
4266,330,114,60.0,716.6666666666673,5,False,B,3,30
4267,330,101,60.0,933.3333333333326,1,False,C,2,20
4268,330,115,180.0,450.0,8,False,B,2,30
4269,330,116,100.0,749.9999999999995,6,False,B,4,30
4270,330,111,100.0,555.5555555555555,2,True,B,3,20
4271,330,102,60.0,250.00000000000082,5,False,C,1,20
4272,330,113,100.0,499.99999999999915,6,False,B,3,30
4273,330,119,100.0,27.77777777777778,2,False,C,1,10
4274,330,107,60.0,450.000000000001,5,False,C,2,20
4275,330,105,60.0,666.6666666666665,1,False,C,2,20
4276,330,118,100.0,138.88888888888889,2,True,B,1,10
4277,330,106,60.0,416.66666666666765,5,False,A,3,10
4278,330,110,140.0,183.33333333333286,7,False,B,1,20
4279,330,117,140.0,233.33333333333331,3,False,C,2,30
4280,331,119,100.0,55.55555555555556,2,False,C,1,10
4281,331,118,100.0,166.66666666666666,2,True,B,1,10
4282,331,115,180.0,400.0,8,False,B,2,30
4283,331,102,60.0,233.33333333333417,5,False,C,1,20
4284,331,113,100.0,472.2222222222214,6,False,B,3,30
4285,331,117,140.0,272.2222222222222,3,False,C,2,30
4286,331,114,60.0,700.0000000000007,5,False,B,3,30
4287,331,101,60.0,949.9999999999992,1,False,C,2,20
4288,331,106,60.0,400.00000000000097,5,False,A,3,10
4289,331,111,100.0,583.3333333333334,2,True,B,3,20
4290,331,110,140.0,144.44444444444397,7,False,B,1,20
4291,331,105,60.0,683.3333333333331,1,False,C,2,20
4292,331,107,60.0,433.33333333333434,5,False,C,2,20
4293,331,116,100.0,722.2222222222217,6,False,B,4,30
4294,331,120,140.0,0.0,3,False,B,1,30
4295,331,112,100.0,444.4444444444436,6,False,B,1,30
4296,332,112,100.0,416.66666666666583,6,False,B,1,30
4297,332,106,60.0,383.3333333333343,5,False,A,3,10
4298,332,120,140.0,38.888888888888886,3,False,B,1,30
4299,332,102,60.0,216.6666666666675,5,False,C,1,20
4300,332,113,100.0,444.4444444444436,6,False,B,3,30
4301,332,114,60.0,683.333333333334,5,False,B,3,30
4302,332,101,60.0,966.6666666666658,1,False,C,2,20
4303,332,111,100.0,611.1111111111112,2,True,B,3,20
4304,332,119,100.0,83.33333333333334,2,False,C,1,10
4305,332,110,140.0,105.55555555555509,7,False,B,1,20
4306,332,107,60.0,416.66666666666765,5,False,C,2,20
4307,332,105,60.0,699.9999999999998,1,False,C,2,20
4308,332,117,140.0,311.1111111111111,3,False,C,2,30
4309,332,118,100.0,194.44444444444443,2,True,B,1,10
4310,332,115,180.0,350.0,8,False,B,2,30
4311,332,116,100.0,694.4444444444439,6,False,B,4,30
4312,333,114,60.0,666.6666666666674,5,False,B,3,30
4313,333,120,140.0,77.77777777777777,3,False,B,1,30
4314,333,112,100.0,388.88888888888806,6,False,B,1,30
4315,333,105,60.0,716.6666666666664,1,False,C,2,20
4316,333,113,100.0,416.66666666666583,6,False,B,3,30
4317,333,101,60.0,983.3333333333325,1,False,C,2,20
4318,333,106,60.0,366.6666666666676,5,False,A,3,10
4319,333,118,100.0,222.2222222222222,2,True,B,1,10
4320,333,117,140.0,350.0,3,False,C,2,30
4321,333,102,60.0,200.00000000000085,5,False,C,1,20
4322,333,107,60.0,400.00000000000097,5,False,C,2,20
4323,333,110,140.0,66.6666666666662,7,False,B,1,20
4324,333,115,180.0,300.0,8,False,B,2,30
4325,333,119,100.0,111.11111111111111,2,False,C,1,10
4326,333,116,100.0,666.6666666666661,6,False,B,4,30
4327,333,111,100.0,638.888888888889,2,True,B,3,20
4328,334,117,140.0,388.8888888888889,3,False,C,2,30
4329,334,105,60.0,733.333333333333,1,False,C,2,20
4330,334,113,100.0,388.88888888888806,6,False,B,3,30
4331,334,107,60.0,383.3333333333343,5,False,C,2,20
4332,334,110,140.0,27.777777777777317,7,False,B,1,20
4333,334,116,100.0,638.8888888888882,6,False,B,4,30
4334,334,118,100.0,249.99999999999997,2,True,B,1,10
4335,334,101,60.0,999.9999999999991,1,False,C,2,20
4336,334,112,100.0,361.1111111111103,6,False,B,1,30
4337,334,115,180.0,250.0,8,False,B,2,30
4338,334,114,60.0,650.0000000000008,5,False,B,3,30
4339,334,119,100.0,138.88888888888889,2,False,C,1,10
4340,334,120,140.0,116.66666666666666,3,False,B,1,30
4341,334,111,100.0,666.6666666666669,2,True,B,3,20
4342,334,102,60.0,183.3333333333342,5,False,C,1,20
4343,334,106,60.0,350.0000000000009,5,False,A,3,10
4344,335,102,60.0,166.66666666666754,5,False,C,1,20
4345,335,117,140.0,427.7777777777778,3,False,C,2,30
4346,335,119,100.0,166.66666666666666,2,False,C,1,10
4347,335,121,180.0,0.0,4,False,B,2,20
4348,335,120,140.0,155.55555555555554,3,False,B,1,30
4349,335,114,60.0,633.3333333333342,5,False,B,3,30
4350,335,116,100.0,611.1111111111104,6,False,B,4,30
4351,335,113,100.0,361.1111111111103,6,False,B,3,30
4352,335,115,180.0,200.0,8,False,B,2,30
4353,335,118,100.0,277.77777777777777,2,True,B,1,10
4354,335,112,100.0,333.3333333333325,6,False,B,1,30
4355,335,105,60.0,749.9999999999997,1,False,C,2,20
4356,335,107,60.0,366.6666666666676,5,False,C,2,20
4357,335,106,60.0,333.3333333333342,5,False,A,3,10
4358,335,111,100.0,694.4444444444447,2,True,B,3,20
4359,336,114,60.0,616.6666666666675,5,False,B,3,30
4360,336,117,140.0,466.66666666666674,3,False,C,2,30
4361,336,121,180.0,50.0,4,False,B,2,20
4362,336,113,100.0,333.3333333333325,6,False,B,3,30
4363,336,120,140.0,194.44444444444443,3,False,B,1,30
4364,336,106,60.0,316.66666666666754,5,False,A,3,10
4365,336,119,100.0,194.44444444444443,2,False,C,1,10
4366,336,112,100.0,305.55555555555475,6,False,B,1,30
4367,336,116,100.0,583.3333333333326,6,False,B,4,30
4368,336,118,100.0,305.55555555555554,2,True,B,1,10
4369,336,102,60.0,150.00000000000088,5,False,C,1,20
4370,336,115,180.0,150.0,8,False,B,2,30
4371,336,107,60.0,350.0000000000009,5,False,C,2,20
4372,336,111,100.0,722.2222222222225,2,True,B,3,20
4373,336,105,60.0,766.6666666666663,1,False,C,2,20
4374,337,116,100.0,555.5555555555547,6,False,B,4,30
4375,337,107,60.0,333.3333333333342,5,False,C,2,20
4376,337,120,140.0,233.33333333333331,3,False,B,1,30
4377,337,121,180.0,100.0,4,False,B,2,20
4378,337,112,100.0,277.777777777777,6,False,B,1,30
4379,337,114,60.0,600.0000000000009,5,False,B,3,30
4380,337,117,140.0,505.55555555555566,3,False,C,2,30
4381,337,115,180.0,100.0,8,False,B,2,30
4382,337,119,100.0,222.2222222222222,2,False,C,1,10
4383,337,102,60.0,133.33333333333422,5,False,C,1,20
4384,337,118,100.0,333.3333333333333,2,True,B,1,10
4385,337,113,100.0,305.55555555555475,6,False,B,3,30
4386,337,105,60.0,783.3333333333329,1,False,C,2,20
4387,337,111,100.0,750.0000000000003,2,True,B,3,20
4388,337,106,60.0,300.00000000000085,5,False,A,3,10
4389,338,112,100.0,249.9999999999992,6,False,B,1,30
4390,338,111,100.0,777.7777777777782,2,True,B,3,20
4391,338,119,100.0,249.99999999999997,2,False,C,1,10
4392,338,120,140.0,272.2222222222222,3,False,B,1,30
4393,338,116,100.0,527.7777777777769,6,False,B,4,30
4394,338,115,180.0,50.0,8,False,B,2,30
4395,338,106,60.0,283.33333333333417,5,False,A,3,10
4396,338,121,180.0,150.0,4,False,B,2,20
4397,338,114,60.0,583.3333333333343,5,False,B,3,30
4398,338,113,100.0,277.777777777777,6,False,B,3,30
4399,338,117,140.0,544.4444444444446,3,False,C,2,30
4400,338,107,60.0,316.66666666666754,5,False,C,2,20
4401,338,118,100.0,361.1111111111111,2,True,B,1,10
4402,338,105,60.0,799.9999999999995,1,False,C,2,20
4403,338,102,60.0,116.66666666666755,5,False,C,1,20
4404,339,115,180.0,0.0,8,False,B,2,30
4405,339,111,100.0,805.555555555556,2,True,B,3,20
4406,339,117,140.0,583.3333333333335,3,False,C,2,30
4407,339,107,60.0,300.00000000000085,5,False,C,2,20
4408,339,105,60.0,816.6666666666662,1,False,C,2,20
4409,339,102,60.0,100.00000000000088,5,False,C,1,20
4410,339,112,100.0,222.22222222222143,6,False,B,1,30
4411,339,118,100.0,388.88888888888886,2,True,B,1,10
4412,339,114,60.0,566.6666666666677,5,False,B,3,30
4413,339,121,180.0,200.0,4,False,B,2,20
4414,339,120,140.0,311.1111111111111,3,False,B,1,30
4415,339,116,100.0,499.99999999999915,6,False,B,4,30
4416,339,106,60.0,266.6666666666675,5,False,A,3,10
4417,339,113,100.0,249.9999999999992,6,False,B,3,30
4418,339,122,180.0,1000.0,8,False,A,3,20
4419,339,119,100.0,277.77777777777777,2,False,C,1,10
4420,340,117,140.0,622.2222222222224,3,False,C,2,30
4421,340,123,140.0,1000.0,7,False,B,1,20
4422,340,105,60.0,833.3333333333328,1,False,C,2,20
4423,340,113,100.0,222.22222222222143,6,False,B,3,30
4424,340,106,60.0,250.00000000000082,5,False,A,3,10
4425,340,107,60.0,283.33333333333417,5,False,C,2,20
4426,340,114,60.0,550.000000000001,5,False,B,3,30
4427,340,112,100.0,194.44444444444366,6,False,B,1,30
4428,340,120,140.0,350.0,3,False,B,1,30
4429,340,121,180.0,250.0,4,False,B,2,20
4430,340,118,100.0,416.66666666666663,2,True,B,1,10
4431,340,116,100.0,472.2222222222214,6,False,B,4,30
4432,340,122,180.0,950.0,8,False,A,3,20
4433,340,111,100.0,833.3333333333338,2,True,B,3,20
4434,340,119,100.0,305.55555555555554,2,False,C,1,10
4435,340,102,60.0,83.33333333333421,5,False,C,1,20
4436,341,122,180.0,900.0,8,False,A,3,20
4437,341,118,100.0,444.4444444444444,2,True,B,1,10
4438,341,107,60.0,266.6666666666675,5,False,C,2,20
4439,341,117,140.0,661.1111111111113,3,False,C,2,30
4440,341,123,140.0,961.1111111111111,7,False,B,1,20
4441,341,116,100.0,444.4444444444436,6,False,B,4,30
4442,341,111,100.0,861.1111111111117,2,True,B,3,20
4443,341,106,60.0,233.33333333333417,5,False,A,3,10
4444,341,102,60.0,66.66666666666754,5,False,C,1,20
4445,341,120,140.0,388.8888888888889,3,False,B,1,30
4446,341,112,100.0,166.6666666666659,6,False,B,1,30
4447,341,121,180.0,300.0,4,False,B,2,20
4448,341,119,100.0,333.3333333333333,2,False,C,1,10
4449,341,113,100.0,194.44444444444366,6,False,B,3,30
4450,341,114,60.0,533.3333333333344,5,False,B,3,30
4451,341,105,60.0,849.9999999999994,1,False,C,2,20
4452,342,102,60.0,50.00000000000087,5,False,C,1,20
4453,342,112,100.0,138.88888888888812,6,False,B,1,30
4454,342,107,60.0,250.00000000000082,5,False,C,2,20
4455,342,121,180.0,350.0,4,False,B,2,20
4456,342,116,100.0,416.66666666666583,6,False,B,4,30
4457,342,122,180.0,850.0,8,False,A,3,20
4458,342,120,140.0,427.7777777777778,3,False,B,1,30
4459,342,118,100.0,472.2222222222222,2,True,B,1,10
4460,342,111,100.0,888.8888888888895,2,True,B,3,20
4461,342,113,100.0,166.6666666666659,6,False,B,3,30
4462,342,119,100.0,361.1111111111111,2,False,C,1,10
4463,342,106,60.0,216.6666666666675,5,False,A,3,10
4464,342,123,140.0,922.2222222222222,7,False,B,1,20
4465,342,114,60.0,516.6666666666678,5,False,B,3,30
4466,342,105,60.0,866.6666666666661,1,False,C,2,20
4467,342,117,140.0,700.0000000000002,3,False,C,2,30
4468,343,111,100.0,916.6666666666673,2,True,B,3,20
4469,343,102,60.0,33.333333333334195,5,False,C,1,20
4470,343,122,180.0,800.0,8,False,A,3,20
4471,343,105,60.0,883.3333333333327,1,False,C,2,20
4472,343,117,140.0,738.8888888888891,3,False,C,2,30
4473,343,113,100.0,138.88888888888812,6,False,B,3,30
4474,343,123,140.0,883.3333333333333,7,False,B,1,20
4475,343,112,100.0,111.11111111111035,6,False,B,1,30
4476,343,107,60.0,233.33333333333417,5,False,C,2,20
4477,343,118,100.0,499.99999999999994,2,True,B,1,10
4478,343,119,100.0,388.88888888888886,2,False,C,1,10
4479,343,116,100.0,388.88888888888806,6,False,B,4,30
4480,343,106,60.0,200.00000000000085,5,False,A,3,10
4481,343,114,60.0,500.0000000000011,5,False,B,3,30
4482,343,120,140.0,466.66666666666674,3,False,B,1,30
4483,343,121,180.0,400.0,4,False,B,2,20
4484,344,114,60.0,483.3333333333344,5,False,B,3,30
4485,344,123,140.0,844.4444444444443,7,False,B,1,20
4486,344,111,100.0,944.4444444444451,2,True,B,3,20
4487,344,119,100.0,416.66666666666663,2,False,C,1,10
4488,344,113,100.0,111.11111111111035,6,False,B,3,30
4489,344,117,140.0,777.777777777778,3,False,C,2,30
4490,344,106,60.0,183.3333333333342,5,False,A,3,10
4491,344,102,60.0,16.666666666667528,5,False,C,1,20
4492,344,122,180.0,750.0,8,False,A,3,20
4493,344,107,60.0,216.6666666666675,5,False,C,2,20
4494,344,105,60.0,899.9999999999993,1,False,C,2,20
4495,344,112,100.0,83.33333333333258,6,False,B,1,30
4496,344,118,100.0,527.7777777777777,2,True,B,1,10
4497,344,120,140.0,505.55555555555566,3,False,B,1,30
4498,344,116,100.0,361.1111111111103,6,False,B,4,30
4499,344,121,180.0,450.0,4,False,B,2,20
4500,345,121,180.0,500.0,4,False,B,2,20
4501,345,123,140.0,805.5555555555554,7,False,B,1,20
4502,345,116,100.0,333.3333333333325,6,False,B,4,30
4503,345,111,100.0,972.222222222223,2,True,B,3,20
4504,345,118,100.0,555.5555555555555,2,True,B,1,10
4505,345,122,180.0,700.0,8,False,A,3,20
4506,345,124,180.0,1000.0,8,True,A,3,30
4507,345,113,100.0,83.33333333333258,6,False,B,3,30
4508,345,102,60.0,8.597567102697212e-13,5,False,C,1,20
4509,345,114,60.0,466.6666666666677,5,False,B,3,30
4510,345,119,100.0,444.4444444444444,2,False,C,1,10
4511,345,120,140.0,544.4444444444446,3,False,B,1,30
4512,345,106,60.0,166.66666666666754,5,False,A,3,10
4513,345,105,60.0,916.666666666666,1,False,C,2,20
4514,345,112,100.0,55.5555555555548,6,False,B,1,30
4515,345,107,60.0,200.00000000000085,5,False,C,2,20
4516,345,117,140.0,816.666666666667,3,False,C,2,30
4517,346,119,100.0,472.2222222222222,2,False,C,1,10
4518,346,122,180.0,650.0,8,False,A,3,20
4519,346,118,100.0,583.3333333333334,2,True,B,1,10
4520,346,121,180.0,550.0,4,False,B,2,20
4521,346,123,140.0,766.6666666666665,7,False,B,1,20
4522,346,120,140.0,583.3333333333335,3,False,B,1,30
4523,346,124,180.0,950.0,8,True,A,3,30
4524,346,105,60.0,933.3333333333326,1,False,C,2,20
4525,346,117,140.0,855.5555555555559,3,False,C,2,30
4526,346,112,100.0,27.77777777777702,6,False,B,1,30
4527,346,106,60.0,150.00000000000088,5,False,A,3,10
4528,346,114,60.0,450.000000000001,5,False,B,3,30
4529,346,116,100.0,305.55555555555475,6,False,B,4,30
4530,346,113,100.0,55.5555555555548,6,False,B,3,30
4531,346,107,60.0,183.3333333333342,5,False,C,2,20
4532,347,119,100.0,499.99999999999994,2,False,C,1,10
4533,347,105,60.0,949.9999999999992,1,False,C,2,20
4534,347,113,100.0,27.77777777777702,6,False,B,3,30
4535,347,106,60.0,133.33333333333422,5,False,A,3,10
4536,347,121,180.0,600.0,4,False,B,2,20
4537,347,116,100.0,277.777777777777,6,False,B,4,30
4538,347,107,60.0,166.66666666666754,5,False,C,2,20
4539,347,122,180.0,600.0,8,False,A,3,20
4540,347,114,60.0,433.33333333333434,5,False,B,3,30
4541,347,125,100.0,0.0,2,False,C,3,30
4542,347,123,140.0,727.7777777777776,7,False,B,1,20
4543,347,124,180.0,900.0,8,True,A,3,30
4544,347,117,140.0,894.4444444444448,3,False,C,2,30
4545,347,118,100.0,611.1111111111112,2,True,B,1,10
4546,347,120,140.0,622.2222222222224,3,False,B,1,30
